mdeded-01,16:41:57,27.4688,36.7589,false
mdeded-01,16:42:10,27.4688,36.9726,true
mdeded-01,16:42:11,27.6563,36.9802,false
mdeded-01,16:42:14,27.8437,37.7279,false
mdeded-01,16:42:15,27.8437,38.735,true
mdeded-01,16:42:16,27.8437,39.3453,false
mdeded-01,16:42:17,31.3438,39.8183,false
mdeded-01,16:42:18,31.9062,40.5889,false
mdeded-01,16:42:19,31.3125,40.9246,false
mdeded-01,16:42:21,32.7813,41.6494,false
mdeded-01,16:42:23,34.2813,42.4276,false
mdeded-01,16:42:23,35.0312,42.7175,false
mdeded-01,16:42:24,34.4375,43.0685,false
mdeded-01,16:42:25,35.6562,43.4423,false
mdeded-01,16:42:26,36.9062,43.8695,false
mdeded-01,16:42:27,37.8437,44.8385,false
mdeded-01,16:42:28,38.375,45.4336,true
mdeded-01,16:42:29,38.3438,45.9981,false
mdeded-01,16:42:30,38.5313,46.6161,false
mdeded-01,16:42:31,38.5313,47.2646,false
mdeded-01,16:42:31,39.125,47.9207,false
mdeded-01,16:42:32,39.125,48.5998,false
mdeded-01,16:42:33,39.6875,49.2711,false
mdeded-01,16:42:34,40.25,49.9502,false
mdeded-01,16:42:35,40.25,50.6368,false
mdeded-01,16:42:36,40.2187,51.3006,false
mdeded-01,16:42:36,40.3125,51.9109,false
mdeded-01,16:42:37,38.6875,52.239,false
mdeded-01,16:42:38,31.2188,52.3687,false
mdeded-01,16:42:39,27.0,52.3611,false
mdeded-01,16:42:40,24.3125,51.9567,false
mdeded-01,16:42:41,22.5,51.5829,false
mdeded-01,16:42:42,21.4375,51.1709,true
mdeded-01,16:42:43,20.7813,50.7207,false
mdeded-01,16:42:44,20.2188,49.7671,false
mdeded-01,16:42:45,20.1875,49.2406,false
mdeded-01,16:42:47,19.9688,48.2946
mdeded-01,16:42:48,20.0312,47.3638
mdeded-01,16:42:50,20.2813,46.5322
mdeded-01,16:42:52,20.6562,45.7082
mdeded-01,16:42:53,20.75,44.9377
mdeded-01,16:42:55,21.1563,44.2205
mdeded-01,17:14:57,28.4688,36.4919
mdeded-01,17:15:5,28.1563,36.2859
mdeded-01,17:15:13,28.625,36.0799
mdeded-01,17:15:14,30.7813,36.1638
mdeded-01,17:15:15,33.8125,36.3241
mdeded-01,17:15:16,36.375,36.5377
mdeded-01,17:15:16,37.9375,36.7132
mdeded-01,17:15:18,39.5313,37.087
mdeded-01,17:15:19,41.0,37.4532
mdeded-01,17:15:20,42.0625,37.8957
mdeded-01,17:15:21,43.0625,38.4145
mdeded-01,17:15:22,43.0312,38.9867
mdeded-01,17:15:23,43.3125,39.4979
mdeded-01,17:15:24,42.8438,39.9175
mdeded-01,17:15:25,42.1875,40.3219
mdeded-01,17:15:26,42.0625,40.8941
mdeded-01,17:15:27,42.3125,41.4281
mdeded-01,17:15:28,38.9688,41.5578
mdeded-01,17:15:29,35.0625,41.7104
mdeded-01,17:15:29,35.0625,41.7333
mdeded-01,17:15:29,35.0625,41.7638
mdeded-01,17:15:30,32.9688,41.802
mdeded-01,17:15:30,32.9688,41.8172
mdeded-01,17:15:30,32.9688,41.8325
mdeded-01,17:15:31,31.3125,41.8401
mdeded-01,17:15:31,31.3125,41.8401
mdeded-01,17:15:31,31.3125,41.8401
mdeded-01,17:15:32,31.3125,41.8172
mdeded-01,17:15:32,30.125,41.802
mdeded-01,17:15:32,30.125,41.7791
mdeded-01,17:15:33,29.6875,41.7257
mdeded-01,17:15:34,28.7813,41.5883
mdeded-01,17:15:35,27.9063,41.4663
mdeded-01,17:15:36,27.3438,41.2908
mdeded-01,17:15:37,26.8125,41.0848
mdeded-01,17:15:39,26.4375,40.711
mdeded-01,17:15:41,26.0625,40.3829
mdeded-01,17:15:44,26.125,39.8565
mdeded-01,17:15:46,26.4688,39.475
mdeded-01,17:15:49,26.375,38.9409
mdeded-01,17:15:53,26.625,38.4222
mdeded-01,17:15:58,26.7188,37.911
mdeded-01,17:16:4,26.9688,37.3998
mdeded-01,17:16:4,27.0313,37.3769
mdeded-01,17:16:4,27.0313,37.3693
mdeded-01,17:16:5,27.7188,37.3311
mdeded-01,17:22:26,28.1875,36.9497
mdeded-01,17:22:26,28.1875,36.9497
mdeded-01,17:22:26,28.1875,36.9497
mdeded-01,17:22:26,28.1875,36.9497
mdeded-01,17:22:26,28.1875,36.9497
mdeded-01,17:22:26,28.1875,36.9497
mdeded-01,17:22:40,29.6875,36.9497
mdeded-01,17:22:41,33.3438,36.9497
mdeded-01,17:22:42,36.5313,36.9497
mdeded-01,17:22:43,38.8438,36.9497
mdeded-01,17:22:44,40.6875,36.9497
mdeded-01,17:22:45,41.7188,36.9497
mdeded-01,17:22:46,36.625,36.9497
mdeded-01,17:22:47,36.625,36.9497
mdeded-01,17:22:47,34.125,36.9497
mdeded-01,17:22:47,34.125,36.9497
mdeded-01,17:22:48,34.125,36.9497
mdeded-01,17:22:48,32.9375,36.9497
mdeded-01,17:22:50,32.9375,36.9497
mdeded-01,17:22:50,34.9375,36.9497
mdeded-01,17:22:50,34.9375,36.9497
mdeded-01,17:22:50,34.9375,36.9497
mdeded-01,17:22:50,34.9375,36.9497
mdeded-01,17:22:51,34.9375,36.9497
mdeded-01,17:22:51,34.9375,36.9497
mdeded-01,17:22:51,34.9375,36.9497
mdeded-01,17:22:51,34.9375,36.9497
mdeded-01,17:22:51,34.9375,36.9497
mdeded-01,17:22:51,51.1562,36.9497
mdeded-01,17:22:51,51.1562,36.9497
mdeded-01,17:22:51,51.1562,36.9497
mdeded-01,17:22:51,51.1562,36.9497
mdeded-01,17:22:51,51.1562,36.9497
mdeded-01,17:22:51,51.1562,36.9497
mdeded-01,17:22:52,56.4063,36.9497
mdeded-01,17:22:53,60.3125,36.9497
mdeded-01,17:22:54,58.0938,36.9497
mdeded-01,17:22:55,54.0,36.9497
mdeded-01,17:24:44,28.0625,37.2396
mdeded-01,17:24:44,28.0625,37.2167
mdeded-01,17:24:48,29.0,37.2701
mdeded-01,17:24:49,30.8125,37.5829
mdeded-01,17:24:50,32.7188,38.0559
mdeded-01,17:24:51,33.9688,38.5595
mdeded-01,17:24:52,33.9688,39.0859
mdeded-01,17:24:52,34.875,39.1469
mdeded-01,17:24:53,34.875,39.6581
mdeded-01,17:24:53,35.2813,39.8336
mdeded-01,17:24:54,35.2813,40.4058
mdeded-01,17:24:54,36.4375,40.5813
mdeded-01,17:24:55,36.4375,41.0924
mdeded-01,17:24:55,36.375,41.6265
mdeded-01,17:24:56,37.0625,42.1758
mdeded-01,17:24:57,34.2813,42.5191
mdeded-01,17:24:58,30.5313,42.7099
mdeded-01,17:24:59,28.375,42.7404
mdeded-01,17:25:0,27.1563,42.6183
mdeded-01,17:25:1,26.5937,42.4047
mdeded-01,17:25:2,26.1563,42.0995
mdeded-01,17:25:4,25.9375,41.5731
mdeded-01,17:25:5,25.7813,41.0619
mdeded-01,17:25:7,25.75,40.5202
mdeded-01,17:25:8,25.9687,40.0014
mdeded-01,17:25:10,25.9687,39.4903
mdeded-01,17:25:12,25.9687,38.9867
mdeded-01,17:25:14,26.25,38.4832
mdeded-01,17:25:16,26.25,37.9796
mdeded-01,17:25:19,26.3125,37.4456
mdeded-01,17:25:22,26.4375,36.942
mdeded-01,17:25:25,26.5937,36.4385
mdeded-01,17:25:29,26.6875,36.0799
mdeded-01,17:25:29,26.6875,36.0265
mdeded-01,17:25:30,26.7188,36.6369
mdeded-01,17:25:30,26.7188,37.2014
mdeded-01,17:25:30,14.375,37.7813
mdeded-01,17:25:31,14.375,38.4603
mdeded-01,17:25:31,14.375,39.1851
mdeded-01,17:25:31,14.375,39.7115
mdeded-01,17:25:31,16.2188,39.9862
mdeded-01,17:25:31,16.2188,40.5584
mdeded-01,17:25:32,16.2188,41.1611
mdeded-01,17:25:32,16.2188,41.8172
mdeded-01,17:25:32,16.2188,42.4962
mdeded-01,17:25:32,17.9375,42.8777
mdeded-01,17:25:32,17.9375,43.5949
mdeded-01,17:25:33,17.9375,44.3654
mdeded-01,17:25:33,17.9375,45.1284
mdeded-01,17:25:33,17.9375,45.9218
mdeded-01,17:25:33,18.6563,46.3491
mdeded-01,17:25:34,18.6563,47.1654
mdeded-01,17:25:34,18.6563,48.0428
mdeded-01,17:25:34,18.6563,48.9202
mdeded-01,17:25:34,19.2188,49.7518
mdeded-01,17:25:34,19.2188,50.469
mdeded-01,17:25:35,19.2188,51.0717
mdeded-01,17:25:35,19.2188,51.7278
mdeded-01,17:25:35,19.2188,52.0177
mdeded-01,17:25:35,19.2188,52.3229
mdeded-01,17:25:35,34.3438,52.6128
mdeded-01,17:25:35,34.3438,53.1927
mdeded-01,17:25:36,39.4063,53.0096
mdeded-01,17:25:37,39.4063,53.5284
mdeded-01,17:25:37,39.4063,54.0853
mdeded-01,17:25:37,39.4063,54.5965
mdeded-01,17:25:37,46.1875,55.0924
mdeded-01,17:25:38,46.1875,55.8324
mdeded-01,17:25:38,46.1875,56.5191
mdeded-01,17:25:38,45.0,57.1676
mdeded-01,17:25:39,45.0,57.7703
mdeded-01,17:25:39,45.0,58.3501
mdeded-01,17:25:39,48.0312,58.9452
mdeded-01,17:25:40,48.0312,59.4869
mdeded-01,17:25:40,48.0312,59.9904
mdeded-01,17:25:40,51.3438,60.4787
mdeded-01,17:25:41,51.3438,61.1043
mdeded-01,17:25:41,50.0938,61.6537
mdeded-01,17:25:42,50.0938,62.1648
mdeded-01,17:25:42,50.0,62.7294
mdeded-01,17:25:43,50.0,63.2787
mdeded-01,17:25:43,48.4063,63.6754
mdeded-01,17:25:44,48.4063,64.2095
mdeded-01,17:25:44,44.9375,64.4765
mdeded-01,17:25:45,44.9375,64.9953
mdeded-01,17:25:45,38.3438,65.0793
mdeded-01,17:25:46,32.0313,65.5446
mdeded-01,17:25:47,27.4063,65.8498
mdeded-01,17:25:48,24.875,65.9337
mdeded-01,17:25:49,23.0625,65.7125
mdeded-01,17:25:50,22.25,65.3692
mdeded-01,17:25:51,22.25,64.8275
mdeded-01,17:25:52,22.0313,64.2629
mdeded-01,17:25:52,21.5,63.9883
mdeded-01,17:25:53,21.5,63.4847
mdeded-01,17:25:53,21.8438,63.1338
mdeded-01,17:25:54,21.8438,62.5539
mdeded-01,17:25:55,21.5625,61.9741
mdeded-01,17:25:55,22.1875,61.4477
mdeded-01,17:25:56,22.1875,60.9289
mdeded-01,17:25:56,22.2187,60.3643
mdeded-01,17:25:57,22.2187,59.8531
mdeded-01,17:25:58,22.3438,59.3114
mdeded-01,17:25:58,22.3438,58.7697
mdeded-01,17:25:58,22.7188,58.5561
mdeded-01,17:25:59,22.7188,57.9915
mdeded-01,17:26:0,22.8437,57.4727
mdeded-01,17:26:0,22.8437,56.8929
mdeded-01,17:26:1,22.9375,56.3894
mdeded-01,17:26:1,22.9375,55.8782
mdeded-01,17:26:1,22.1875,55.6722
mdeded-01,17:26:2,22.1875,55.0924
mdeded-01,17:26:3,22.0625,54.5125
mdeded-01,17:26:4,22.5625,53.9403
mdeded-01,17:26:4,22.5625,53.4215
mdeded-01,17:26:5,22.5625,52.8799
mdeded-01,17:26:6,22.875,52.3763
mdeded-01,17:30:4,27.6875,36.3164
mdeded-01,17:30:13,30.2813,36.3088
mdeded-01,17:30:14,32.8437,36.4232
mdeded-01,17:30:15,34.4062,36.5987
mdeded-01,17:30:16,35.5313,36.7971
mdeded-01,17:30:17,37.375,36.9726
mdeded-01,17:30:18,38.5313,37.1557
mdeded-01,17:30:19,35.3437,37.2701
mdeded-01,17:30:20,33.25,37.3693
mdeded-01,17:30:21,31.6875,37.4303
mdeded-01,17:30:22,30.5938,37.4608
mdeded-01,17:30:24,29.2188,37.4914
mdeded-01,17:30:27,28.1563,37.4151
mdeded-01,17:30:46,30.5313,36.7437
mdeded-01,17:30:47,32.5938,36.7742
mdeded-01,17:30:48,34.1563,36.7742
mdeded-01,17:30:49,35.9375,36.7895
mdeded-01,17:30:51,37.4688,36.8658
mdeded-01,17:30:53,39.5313,37.1328
mdeded-01,17:30:54,40.6563,37.3311
mdeded-01,17:30:56,42.25,37.8957
mdeded-01,17:31:0,42.9688,38.9104
mdeded-01,17:31:0,41.1562,39.0706
mdeded-01,17:31:1,36.5,39.2309
mdeded-01,17:31:2,33.6563,39.3224
mdeded-01,17:31:3,31.6875,39.3529
mdeded-01,17:31:4,30.375,39.3606
mdeded-01,17:31:5,29.0313,39.3072
mdeded-01,17:31:7,27.75,39.0935
mdeded-01,17:31:15,26.7813,38.0788
mdeded-01,17:31:22,27.2187,37.3769
mdeded-01,17:31:23,27.375,37.3617
mdeded-01,17:31:27,27.625,37.0565
mdeded-01,17:31:27,27.625,37.0565
mdeded-01,17:31:28,28.125,37.0031
mdeded-01,17:31:28,28.125,36.9955
mdeded-01,17:31:29,28.1875,36.9497
mdeded-01,17:31:29,28.1875,36.9497
mdeded-01,17:31:30,28.3125,36.9039
mdeded-01,17:31:31,28.5313,36.881
mdeded-01,17:31:31,28.5313,36.8581
mdeded-01,17:31:31,28.5313,36.8658
mdeded-01,17:31:32,28.5313,36.8352
mdeded-01,17:31:32,28.5313,36.8047
mdeded-01,17:31:38,27.4375,36.6292
mdeded-01,17:31:58,27.625,36.1867
mdeded-01,17:31:58,27.625,36.1867
mdeded-01,17:31:58,27.625,36.1867
mdeded-01,17:31:58,27.625,36.1715
mdeded-01,17:31:59,27.9063,36.1944
mdeded-01,17:31:59,27.9063,36.1867
mdeded-01,17:32:1,28.1563,36.2249
mdeded-01,17:32:1,28.1563,36.2096
mdeded-01,17:32:3,28.3125,36.1715
mdeded-01,17:32:3,28.4063,36.1867
mdeded-01,17:32:3,28.4063,36.202
mdeded-01,17:32:3,28.4063,36.1944
mdeded-01,17:32:4,28.4063,36.202
mdeded-01,17:32:4,28.4063,36.2096
mdeded-01,17:33:55,28.1875,35.8968
mdeded-01,17:33:57,28.125,35.8968
mdeded-01,17:34:7,29.0938,35.7671
mdeded-01,17:34:8,31.1875,35.7824
mdeded-01,17:34:12,30.3125,35.8358
mdeded-01,17:34:14,29.3438,35.851
mdeded-01,17:34:17,28.7188,35.8739
mdeded-01,17:34:22,28.5,35.8968
mdeded-01,17:34:22,28.5,35.8892
mdeded-01,17:34:25,28.5313,35.8739
mdeded-01,17:34:25,28.5313,35.8892
mdeded-01,17:34:28,28.9375,35.8892
mdeded-01,17:34:28,28.9375,35.9121
mdeded-01,17:34:29,28.9688,35.8968
mdeded-01,17:34:29,28.9688,35.9045
mdeded-01,17:34:29,28.9688,35.8968
mdeded-01,17:34:29,28.9688,35.9045
mdeded-01,17:34:29,28.9688,35.9045
mdeded-01,17:34:29,28.9688,35.9121
mdeded-01,17:34:29,28.9688,35.9121
mdeded-01,17:34:30,28.9688,35.9121
mdeded-01,17:34:30,28.9688,35.9045
mdeded-01,17:34:30,28.9688,35.9197
mdeded-01,17:34:31,29.0,35.9197
mdeded-01,17:34:32,29.0,35.935
mdeded-01,17:34:32,28.9688,35.935
mdeded-01,17:34:39,28.3125,35.9426
mdeded-01,17:35:3,29.1875,35.8968
mdeded-01,17:35:4,29.8438,35.9426
mdeded-01,17:35:7,28.9688,36.0647
mdeded-01,17:36:48,27.8125,36.5072
mdeded-01,17:36:48,27.8125,36.4919
mdeded-01,17:36:59,28.625,36.1867
mdeded-01,17:36:59,28.625,36.1867
mdeded-01,17:36:59,28.625,36.1867
mdeded-01,17:37:2,28.9375,36.1715
mdeded-01,17:37:2,28.9375,36.1791
mdeded-01,17:37:2,28.9375,36.1791
mdeded-01,17:37:3,29.0625,36.1944
mdeded-01,17:37:4,29.1875,36.1638
mdeded-01,17:37:4,29.1875,36.1791
mdeded-01,17:37:4,29.1875,36.1867
mdeded-01,17:37:5,29.3438,36.1791
mdeded-01,17:37:5,29.3438,36.1791
mdeded-01,17:37:5,29.3438,36.202
mdeded-01,17:37:6,29.375,36.202
mdeded-01,17:37:6,29.375,36.1944
mdeded-01,17:37:6,29.375,36.2096
mdeded-01,17:37:17,31.5937,36.1486
mdeded-01,17:37:19,30.375,36.1486
mdeded-01,17:37:23,29.125,36.1333
mdeded-01,17:38:1,30.1875,36.2325
mdeded-01,17:38:10,30.5313,36.2173
mdeded-01,17:38:10,30.5313,36.2096
mdeded-01,17:38:10,30.5313,36.2249
mdeded-01,17:38:17,30.2188,36.2325
mdeded-01,17:38:18,30.2188,36.2325
mdeded-01,17:38:18,30.2188,36.2173
mdeded-01,17:38:28,29.125,36.2478
mdeded-01,17:39:16,28.4375,36.0494
mdeded-01,17:39:16,28.4375,36.0342
mdeded-01,17:39:29,28.4688,36.0113
mdeded-01,17:39:29,28.4688,36.0189
mdeded-01,17:40:4,28.75,36.141
mdeded-01,17:40:5,31.5,36.2783
mdeded-01,17:40:6,33.7812,36.4843
mdeded-01,17:40:7,35.9063,36.7513
mdeded-01,17:40:8,37.4375,37.0794
mdeded-01,17:40:9,38.8438,37.4761
mdeded-01,17:40:10,40.0313,37.911
mdeded-01,17:40:12,41.0313,38.9409
mdeded-01,17:40:14,40.5312,39.9633
mdeded-01,17:40:16,41.0313,41.0238
mdeded-01,17:40:18,40.5312,42.0461
mdeded-01,17:40:18,36.0313,42.1224
mdeded-01,17:40:19,33.2813,42.3589
mdeded-01,17:40:20,31.2812,42.4505
mdeded-01,17:40:21,30.0312,42.4734
mdeded-01,17:40:22,28.9688,42.4123
mdeded-01,17:40:24,27.5938,42.1224
mdeded-01,17:40:29,27.0313,41.0848
mdeded-01,17:40:34,26.8438,40.0701
mdeded-01,17:40:39,27.4063,39.3911
mdeded-01,17:40:39,27.4063,39.3911
mdeded-01,17:40:49,27.1563,38.3764
mdeded-01,17:40:52,27.4375,38.117
mdeded-01,17:40:52,28.5938,38.1322
mdeded-01,17:40:54,29.4063,38.0025
mdeded-01,17:40:54,29.4063,38.0025
mdeded-01,17:40:55,30.5625,37.9873
mdeded-01,17:40:59,29.125,37.766
mdeded-01,17:41:2,28.0625,37.5905
